center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,bbox_rotation,angle_deg,image,bbox_rot
384.29998779296875,182.8000030517578,357.3999938964844,157.3000030517578,53.79999923706055,51.0,,146.5,ca8fd5c6-color_aug_2.png,0.0
454.0,186.1999969482422,430.0,168.60000610351562,48.0,35.20000076293945,,189.1,ca8fd5c6-color_aug_2.png,0.0
365.1289978027344,65.74500274658203,339.1820068359375,37.880001068115234,51.893001556396484,55.729000091552734,,55.7,ca8fd5c6-color_aug_3.png,0.0
434.8909912109375,69.37899780273438,407.8340148925781,45.65399932861328,54.11399841308594,47.45100021362305,,333.7,ca8fd5c6-color_aug_3.png,0.0
397.3349914550781,128.44000244140625,373.8110046386719,111.1760025024414,47.047000885009766,34.52799987792969,,10.4,ca8fd5c6-color_aug_3.png,0.0
466.8949890136719,130.15699768066406,441.7569885253906,110.56999969482422,50.27799987792969,39.172000885009766,,12.7,ca8fd5c6-color_aug_3.png,0.0
395.01300048828125,186.2899932861328,367.8550109863281,160.5449981689453,54.316001892089844,51.48899841308594,,146.5,ca8fd5c6-color_aug_3.png,0.0
465.3810119628906,189.7220001220703,441.1510009765625,171.95399475097656,48.459999084472656,35.53799819946289,,189.1,ca8fd5c6-color_aug_3.png,0.0
359.9939880371094,89.93399810791016,338.25299072265625,67.73300170898438,43.483001708984375,44.4010009765625,,54.111,ca8fd5c6-color_aug_4.png,0.0
417.5249938964844,93.66999816894531,394.864013671875,74.77899932861328,45.321998596191406,37.78300094604492,,335.2702,ca8fd5c6-color_aug_4.png,0.0
387.4519958496094,139.95700073242188,367.5840148925781,125.8949966430664,39.736000061035156,28.124000549316406,,10.6094,ca8fd5c6-color_aug_4.png,0.0
445.2139892578125,142.00100708007812,423.96600341796875,126.13800048828125,42.49700164794922,31.72599983215332,,12.8247,ca8fd5c6-color_aug_4.png,0.0
386.37298583984375,186.86399841308594,363.0920104980469,165.5970001220703,46.5620002746582,42.53499984741211,,147.2502,ca8fd5c6-color_aug_4.png,0.0
445.4700012207031,190.0540008544922,424.7799987792969,175.40699768066406,41.38100051879883,29.29400062561035,,189.243,ca8fd5c6-color_aug_4.png,0.0
407.3139953613281,138.74899291992188,379.0610046386719,114.01399993896484,56.50699996948242,49.46900177001953,,77.3889,ca8fd5c6-color_aug_5.png,0.0
459.4410095214844,159.0760040283203,431.59600830078125,136.73699951171875,55.68899917602539,44.67900085449219,,355.3889,ca8fd5c6-color_aug_5.png,0.0
412.8609924316406,187.65899658203125,389.67401123046875,170.4149932861328,46.375,34.48699951171875,,32.0889,ca8fd5c6-color_aug_5.png,0.0
465.4159851074219,206.69200134277344,440.2909851074219,187.5279998779297,50.25,38.327999114990234,,34.3889,ca8fd5c6-color_aug_5.png,0.0
393.53399658203125,224.53399658203125,365.0,200.86000061035156,57.069000244140625,47.34700012207031,,168.1889,ca8fd5c6-color_aug_5.png,0.0
446.1839904785156,244.88699340820312,422.3039855957031,227.13400268554688,47.7599983215332,35.505001068115234,,210.7889,ca8fd5c6-color_aug_5.png,0.0
414.3370056152344,56.89799880981445,387.74700927734375,30.60099983215332,53.180999755859375,52.59400177001953,,47.3,c63095ae-color_aug_1.png,0.0
411.25799560546875,115.16300201416016,389.0169982910156,99.03199768066406,44.47999954223633,32.2599983215332,,9.0,c63095ae-color_aug_1.png,0.0
407.5429992675781,171.3249969482422,381.6860046386719,146.3470001220703,51.7140007019043,49.95500183105469,,145.3,c63095ae-color_aug_1.png,0.0
474.9469909667969,175.8699951171875,453.2449951171875,160.13099670410156,43.404998779296875,31.47800064086914,,190.4,c63095ae-color_aug_1.png,0.0
477.9289855957031,117.65499877929688,455.10198974609375,100.69400024414062,45.65299987792969,33.922000885009766,,13.2,c63095ae-color_aug_1.png,0.0
481.93701171875,61.20000076293945,462.82501220703125,36.270999908447266,38.2239990234375,49.856998443603516,,79.2,c63095ae-color_aug_1.png,0.0
405.281005859375,74.4749984741211,381.2430114746094,50.70199966430664,48.07600021362305,47.54499816894531,,47.3,c63095ae-color_aug_2.png,0.0
402.49798583984375,127.14600372314453,382.3919982910156,112.56400299072266,40.209999084472656,29.163999557495117,,9.0,c63095ae-color_aug_2.png,0.0
399.1390075683594,177.91700744628906,375.7640075683594,155.33700561523438,46.75,45.159000396728516,,145.3,c63095ae-color_aug_2.png,0.0
460.072998046875,182.0260009765625,440.4540100097656,167.79800415039062,39.237998962402344,28.457000732421875,,190.4,c63095ae-color_aug_2.png,0.0
462.7690124511719,129.3990020751953,442.13299560546875,114.06600189208984,41.270999908447266,30.666000366210938,,13.2,c63095ae-color_aug_2.png,0.0
466.3919982910156,78.36299896240234,449.114990234375,55.827999114990234,34.55400085449219,45.07099914550781,,79.2,c63095ae-color_aug_2.png,0.0
437.5,39.70000076293945,410.29998779296875,12.800000190734863,54.400001525878906,53.79999923706055,,47.3,c63095ae-color_aug_3.png,0.0
434.3500061035156,99.30000305175781,411.6000061035156,82.80000305175781,45.5,33.0,,9.0,c63095ae-color_aug_3.png,0.0
430.54998779296875,156.75,404.1000061035156,131.1999969482422,52.900001525878906,51.099998474121094,,145.3,c63095ae-color_aug_3.png,0.0
499.5,161.39999389648438,477.29998779296875,145.3000030517578,44.400001525878906,32.20000076293945,,190.4,c63095ae-color_aug_3.png,0.0
502.54998779296875,101.8499984741211,479.20001220703125,84.5,46.70000076293945,34.70000076293945,,13.2,c63095ae-color_aug_3.png,0.0
506.6499938964844,44.099998474121094,487.1000061035156,18.600000381469727,39.099998474121094,51.0,,79.2,c63095ae-color_aug_3.png,0.0
430.86199951171875,86.98100280761719,401.9079895019531,59.077999114990234,57.90800094604492,55.805999755859375,,54.1554,c63095ae-color_aug_4.png,0.0
421.9949951171875,142.2480010986328,398.5849914550781,124.7750015258789,46.819000244140625,34.94499969482422,,15.3643,c63095ae-color_aug_4.png,0.0
412.7820129394531,194.62899780273438,385.093994140625,168.76400756835938,55.375999450683594,51.73099899291992,,150.7851,c63095ae-color_aug_4.png,0.0
477.6300048828125,205.54299926757812,454.9679870605469,188.73899841308594,45.32400131225586,33.608001708984375,,196.7147,c63095ae-color_aug_4.png,0.0
486.7489929199219,151.2270050048828,462.6860046386719,132.9290008544922,48.125999450683594,36.59700012207031,,19.6767,c63095ae-color_aug_4.png,0.0
496.8179931640625,97.90899658203125,475.34100341796875,72.10600280761719,42.95500183105469,51.60599899291992,,85.72,c63095ae-color_aug_4.png,0.0
403.5,41.70000076293945,376.29998779296875,14.800000190734863,54.400001525878906,53.79999923706055,,47.3,c63095ae-color_aug_5.png,0.0
400.3500061035156,101.30000305175781,377.6000061035156,84.80000305175781,45.5,33.0,,9.0,c63095ae-color_aug_5.png,0.0
396.54998779296875,158.75,370.1000061035156,133.1999969482422,52.900001525878906,51.099998474121094,,145.3,c63095ae-color_aug_5.png,0.0
465.5,163.39999389648438,443.29998779296875,147.3000030517578,44.400001525878906,32.20000076293945,,190.4,c63095ae-color_aug_5.png,0.0
468.54998779296875,103.8499984741211,445.20001220703125,86.5,46.70000076293945,34.70000076293945,,13.2,c63095ae-color_aug_5.png,0.0
472.6499938964844,46.099998474121094,453.1000061035156,20.600000381469727,39.099998474121094,51.0,,79.2,c63095ae-color_aug_5.png,0.0
434.79998779296875,17.549999237060547,410.70001220703125,0.0,48.20000076293945,35.099998474121094,,169.0,cf205ea6-color_aug_1.png,0.0
430.3999938964844,76.0999984741211,412.20001220703125,51.400001525878906,36.400001525878906,49.400001525878906,,278.6,cf205ea6-color_aug_1.png,0.0
428.04998779296875,134.3000030517578,409.1000061035156,109.80000305175781,37.900001525878906,49.0,,78.7,cf205ea6-color_aug_1.png,0.0
497.29998779296875,138.10000610351562,478.0,112.80000305175781,38.599998474121094,50.599998474121094,,249.7,cf205ea6-color_aug_1.png,0.0
504.8999938964844,80.30000305175781,482.70001220703125,64.19999694824219,44.400001525878906,32.20000076293945,,10.0,cf205ea6-color_aug_1.png,0.0
504.8999938964844,22.049999237060547,480.0,2.0,49.79999923706055,40.099998474121094,,164.7,cf205ea6-color_aug_1.png,0.0
413.3059997558594,139.01800537109375,389.0459899902344,120.53900146484375,48.51900100708008,36.95899963378906,,186.8509,cf205ea6-color_aug_2.png,0.0
394.281005859375,179.76300048828125,373.20599365234375,158.3800048828125,42.1510009765625,42.76599884033203,,296.4509,cf205ea6-color_aug_2.png,0.0
377.28399658203125,219.9550018310547,355.656005859375,198.54200744628906,43.25600051879883,42.82400131225586,,96.5509,cf205ea6-color_aug_2.png,0.0
432.1000061035156,238.2169952392578,409.9830017089844,216.16700744628906,44.23500061035156,44.10200119018555,,267.5509,cf205ea6-color_aug_2.png,0.0
453.2239990234375,199.48800659179688,431.1570129394531,183.2209930419922,44.13399887084961,32.534000396728516,,27.8509,cf205ea6-color_aug_2.png,0.0
468.3399963378906,158.73199462890625,443.0719909667969,139.09300231933594,50.53499984741211,39.27899932861328,,182.5509,cf205ea6-color_aug_2.png,0.0
459.0509948730469,155.92599487304688,434.7359924316406,137.48599243164062,48.63100051879883,36.880001068115234,,195.6048,cf205ea6-color_aug_3.png,0.0
434.12799072265625,190.4080047607422,411.8999938964844,170.11000061035156,44.45800018310547,40.59600067138672,,305.2048,cf205ea6-color_aug_3.png,0.0
411.2239990234375,224.63600158691406,388.52301025390625,204.23199462890625,45.402000427246094,40.805999755859375,,105.3048,cf205ea6-color_aug_3.png,0.0
460.1919860839844,247.73599243164062,436.94500732421875,226.7469940185547,46.49399948120117,41.97700119018555,,276.3048,cf205ea6-color_aug_3.png,0.0
486.76800537109375,215.32699584960938,464.76300048828125,198.98800659179688,44.0099983215332,32.676998138427734,,36.6048,cf205ea6-color_aug_3.png,0.0
507.98199462890625,180.36199951171875,482.57501220703125,160.84100341796875,50.81399917602539,39.04199981689453,,191.3048,cf205ea6-color_aug_3.png,0.0
422.79998779296875,89.44999694824219,398.70001220703125,70.80000305175781,48.20000076293945,37.29999923706055,,169.0,cf205ea6-color_aug_4.png,0.0
418.3999938964844,149.10000610351562,400.20001220703125,124.4000015258789,36.400001525878906,49.400001525878906,,278.6,cf205ea6-color_aug_4.png,0.0
416.04998779296875,207.3000030517578,397.1000061035156,182.8000030517578,37.900001525878906,49.0,,78.7,cf205ea6-color_aug_4.png,0.0
485.29998779296875,211.10000610351562,466.0,185.8000030517578,38.599998474121094,50.599998474121094,,249.7,cf205ea6-color_aug_4.png,0.0
492.8999938964844,153.3000030517578,470.70001220703125,137.1999969482422,44.400001525878906,32.20000076293945,,10.0,cf205ea6-color_aug_4.png,0.0
492.8999938964844,95.05000305175781,468.0,75.0,49.79999923706055,40.099998474121094,,164.7,cf205ea6-color_aug_4.png,0.0
452.79998779296875,61.45000076293945,428.70001220703125,42.79999923706055,48.20000076293945,37.29999923706055,,169.0,cf205ea6-color_aug_5.png,0.0
448.3999938964844,121.0999984741211,430.20001220703125,96.4000015258789,36.400001525878906,49.400001525878906,,278.6,cf205ea6-color_aug_5.png,0.0
446.04998779296875,179.3000030517578,427.1000061035156,154.8000030517578,37.900001525878906,49.0,,78.7,cf205ea6-color_aug_5.png,0.0
515.2999877929688,183.10000610351562,496.0,157.8000030517578,38.599998474121094,50.599998474121094,,249.7,cf205ea6-color_aug_5.png,0.0
522.9000244140625,125.30000305175781,500.70001220703125,109.19999694824219,44.400001525878906,32.20000076293945,,10.0,cf205ea6-color_aug_5.png,0.0
522.9000244140625,67.05000305175781,498.0,47.0,49.79999923706055,40.099998474121094,,164.7,cf205ea6-color_aug_5.png,0.0
402.18798828125,80.68800354003906,381.0920104980469,64.06500244140625,42.191001892089844,33.24599838256836,,169.1,8c81f790-color_aug_1.png,0.0
398.5589904785156,131.6540069580078,379.4049987792969,117.98400115966797,38.308998107910156,27.34000015258789,,6.1,8c81f790-color_aug_1.png,0.0
456.1499938964844,135.4510040283203,435.68701171875,112.66799926757812,40.92499923706055,45.566001892089844,,56.2,8c81f790-color_aug_1.png,0.0
460.74798583984375,85.83499908447266,439.31500244140625,68.36799621582031,42.86600112915039,34.933998107910156,,164.3,8c81f790-color_aug_1.png,0.0
395.69000244140625,180.59500122070312,379.74200439453125,159.7530059814453,31.895999908447266,41.683998107910156,,78.5,8c81f790-color_aug_1.png,0.0
453.07000732421875,183.46400451660156,433.9150085449219,169.62600708007812,38.308998107910156,27.677000045776367,,353.5,8c81f790-color_aug_1.png,0.0
456.15899658203125,147.28500366210938,430.114990234375,127.87799835205078,52.08700180053711,38.8129997253418,,191.9609,8c81f790-color_aug_2.png,0.0
432.9049987792969,184.17599487304688,409.7659912109375,167.5399932861328,46.27899932861328,33.27199935913086,,28.5273,8c81f790-color_aug_2.png,0.0
484.739990234375,205.91400146484375,456.77398681640625,181.81100463867188,55.93199920654297,48.207000732421875,,78.6749,8c81f790-color_aug_2.png,0.0
508.3580017089844,170.18299865722656,481.6180114746094,149.92300415039062,53.47999954223633,40.520999908447266,,187.3828,8c81f790-color_aug_2.png,0.0
411.05999755859375,219.9429931640625,388.0400085449219,198.802001953125,46.040000915527344,42.28300094604492,,102.022,8c81f790-color_aug_2.png,0.0
463.10198974609375,241.01100158691406,439.8030090332031,224.07200622558594,46.597999572753906,33.875999450683594,,16.4247,8c81f790-color_aug_2.png,0.0
409.510986328125,44.97999954223633,384.4570007324219,24.54400062561035,50.108001708984375,40.869998931884766,,168.8539,8c81f790-color_aug_3.png,0.0
405.61700439453125,107.06999969482422,383.0,90.447998046875,45.23400115966797,33.244998931884766,,6.4394,8c81f790-color_aug_3.png,0.0
473.34600830078125,111.81199645996094,449.24200439453125,84.16899871826172,48.20600128173828,55.2859992980957,,57.0327,8c81f790-color_aug_3.png,0.0
478.7900085449219,51.470001220703125,453.41900634765625,30.024999618530273,50.742000579833984,42.89099884033203,,163.9146,8c81f790-color_aug_3.png,0.0
402.6180114746094,165.9969940185547,383.8110046386719,140.96800231933594,37.612998962402344,50.058998107910156,,78.4296,8c81f790-color_aug_3.png,0.0
469.739990234375,169.6540069580078,447.3179931640625,153.01800537109375,44.84199905395508,33.27199935913086,,353.4987,8c81f790-color_aug_3.png,0.0
421.5090026855469,46.347999572753906,394.57501220703125,25.93600082397461,53.867000579833984,40.82400131225586,,170.5543,8c81f790-color_aug_4.png,0.0
414.8139953613281,107.1050033569336,390.5450134277344,90.34200286865234,48.5369987487793,33.527000427246094,,7.1203,8c81f790-color_aug_4.png,0.0
486.1679992675781,113.17400360107422,459.5610046386719,85.44300079345703,53.2140007019043,55.46200180053711,,57.0181,8c81f790-color_aug_4.png,0.0
494.3349914550781,53.880001068115234,466.6289978027344,32.36899948120117,55.4119987487793,43.02199935913086,,166.0427,8c81f790-color_aug_4.png,0.0
409.2120056152344,164.93699645996094,388.7080078125,139.87600708007812,41.007999420166016,50.12099838256836,,80.0121,8c81f790-color_aug_4.png,0.0
479.9989929199219,170.1230010986328,455.5740051269531,153.156005859375,48.85100173950195,33.935001373291016,,355.2515,8c81f790-color_aug_4.png,0.0
410.864990234375,41.974998474121094,385.8630065917969,21.702999114990234,50.00299835205078,40.542999267578125,,168.8691,8c81f790-color_aug_5.png,0.0
406.8659973144531,104.11699676513672,384.12200927734375,87.3489990234375,45.48899841308594,33.5369987487793,,6.437,8c81f790-color_aug_5.png,0.0
475.1050109863281,108.95600128173828,450.6499938964844,81.01200103759766,48.90999984741211,55.887001037597656,,56.7922,8c81f790-color_aug_5.png,0.0
480.09100341796875,48.375999450683594,454.5889892578125,27.051000595092773,51.00600051879883,42.650001525878906,,163.9207,8c81f790-color_aug_5.png,0.0
403.7460021972656,164.09800720214844,384.7149963378906,138.43899536132812,38.0629997253418,51.31700134277344,,78.6393,8c81f790-color_aug_5.png,0.0
471.8680114746094,167.8179931640625,448.9939880371094,150.73399353027344,45.74700164794922,34.16899871826172,,353.4432,8c81f790-color_aug_5.png,0.0
369.0039978027344,121.52799987792969,344.9079895019531,105.25599670410156,48.19200134277344,32.542999267578125,,359.3079,11cc29f2-color_aug_1.png,0.0
368.0580139160156,186.86700439453125,349.2919921875,164.53500366210938,37.53300094604492,44.665000915527344,,84.9728,11cc29f2-color_aug_1.png,0.0
425.0050048828125,183.08599853515625,395.7430114746094,159.0850067138672,58.52399826049805,48.00199890136719,,325.2988,11cc29f2-color_aug_1.png,0.0
424.97100830078125,118.96900177001953,395.58099365234375,91.85700225830078,58.77899932861328,54.224998474121094,,305.8259,11cc29f2-color_aug_1.png,0.0
482.53900146484375,115.80599975585938,463.02301025390625,91.9489974975586,39.03300094604492,47.7140007019043,,83.7047,11cc29f2-color_aug_1.png,0.0
480.8290100097656,179.77699279785156,460.12298583984375,156.59100341796875,41.4119987487793,46.37300109863281,,104.6766,11cc29f2-color_aug_1.png,0.0
376.2799987792969,123.2490005493164,353.63800048828125,107.00599670410156,45.28499984741211,32.486000061035156,,19.261,11cc29f2-color_aug_2.png,0.0
356.6109924316406,176.1649932861328,337.70098876953125,155.56100463867188,37.81999969482422,41.20800018310547,,102.261,11cc29f2-color_aug_2.png,0.0
406.5409851074219,189.2100067138672,377.9859924316406,165.53799438476562,57.111000061035156,47.34400177001953,,344.361,11cc29f2-color_aug_2.png,0.0
424.9739990234375,136.53599548339844,396.0679931640625,110.70099639892578,57.8129997253418,51.66999816894531,,323.561,11cc29f2-color_aug_2.png,0.0
476.0610046386719,149.86900329589844,455.88800048828125,127.81199645996094,40.34600067138672,44.112998962402344,,100.561,11cc29f2-color_aug_2.png,0.0
456.14300537109375,202.44900512695312,434.9010009765625,180.4949951171875,42.48400115966797,43.90800094604492,,121.661,11cc29f2-color_aug_2.png,0.0
274.35198974609375,131.9929962158203,248.28599548339844,112.8949966430664,52.132999420166016,38.19599914550781,,334.6788,11cc29f2-color_aug_3.png,0.0
305.1730041503906,182.4770050048828,281.0840148925781,160.57200622558594,48.178001403808594,43.810001373291016,,57.6788,11cc29f2-color_aug_3.png,0.0
355.4939880371094,160.61500549316406,321.57000732421875,133.83299255371094,67.8489990234375,53.564998626708984,,299.7788,11cc29f2-color_aug_3.png,0.0
323.9200134277344,111.08100128173828,288.9620056152344,82.38500213623047,69.91600036621094,57.39099884033203,,278.9788,11cc29f2-color_aug_3.png,0.0
375.39300537109375,88.7020034790039,349.6700134277344,65.26899719238281,51.44599914550781,46.8650016784668,,55.9788,11cc29f2-color_aug_3.png,0.0
405.72601318359375,139.09800720214844,379.0589904785156,115.5,53.33399963378906,47.198001861572266,,77.0788,11cc29f2-color_aug_3.png,0.0
305.45001220703125,102.94999694824219,282.5,87.0999984741211,45.900001525878906,31.700000762939453,,3.5,11cc29f2-color_aug_4.png,0.0
302.3999938964844,176.5500030517578,286.20001220703125,152.8000030517578,32.400001525878906,47.5,,86.5,11cc29f2-color_aug_4.png,0.0
363.1000061035156,177.35000610351562,335.5,152.60000610351562,55.20000076293945,49.5,,328.6,11cc29f2-color_aug_4.png,0.0
364.8500061035156,104.44999694824219,337.70001220703125,76.5999984741211,54.29999923706055,55.70000076293945,,307.8,11cc29f2-color_aug_4.png,0.0
426.95001220703125,105.25,409.70001220703125,79.80000305175781,34.5,50.900001525878906,,84.8,11cc29f2-color_aug_4.png,0.0
423.5,178.5,404.79998779296875,153.60000610351562,37.400001525878906,49.79999923706055,,105.9,11cc29f2-color_aug_4.png,0.0
347.8280029296875,89.10800170898438,324.07501220703125,72.697998046875,47.505001068115234,32.81999969482422,,4.4075,11cc29f2-color_aug_5.png,0.0
346.82000732421875,163.3419952392578,329.72900390625,139.19000244140625,34.180999755859375,48.303001403808594,,84.8874,11cc29f2-color_aug_5.png,0.0
408.2070007324219,164.97500610351562,379.6969909667969,139.71600341796875,57.02000045776367,50.518001556396484,,328.8688,11cc29f2-color_aug_5.png,0.0
408.03900146484375,91.57599639892578,379.8479919433594,63.02799987792969,56.382999420166016,57.09700012207031,,307.2551,11cc29f2-color_aug_5.png,0.0
470.7340087890625,93.41699981689453,452.7380065917969,67.51399993896484,35.992000579833984,51.80699920654297,,83.4148,11cc29f2-color_aug_5.png,0.0
469.08099365234375,166.968994140625,449.6719970703125,141.74000549316406,38.81700134277344,50.45800018310547,,104.6641,11cc29f2-color_aug_5.png,0.0
378.44000244140625,155.81500244140625,357.739013671875,137.11900329589844,41.402000427246094,37.393001556396484,,298.4188,4468b4a9-color_aug_1.png,0.0
348.3800048828125,198.73800659179688,327.41400146484375,179.91600036621094,41.93199920654297,37.643001556396484,,115.2728,4468b4a9-color_aug_1.png,0.0
391.7120056152344,216.59100341796875,360.76800537109375,192.46099853515625,61.887001037597656,48.2599983215332,,65.4978,4468b4a9-color_aug_1.png,0.0
420.9620056152344,173.58299255371094,390.5270080566406,149.10400390625,60.86899948120117,48.95899963378906,,336.1887,4468b4a9-color_aug_1.png,0.0
465.2650146484375,191.76199340820312,435.1510009765625,168.67599487304688,60.22600173950195,46.172000885009766,,64.0246,4468b4a9-color_aug_1.png,0.0
435.7149963378906,233.75900268554688,412.4700012207031,213.4459991455078,46.49100112915039,40.625999450683594,,131.4235,4468b4a9-color_aug_1.png,0.0
392.8269958496094,145.45799255371094,371.3900146484375,124.29199981689453,42.875,42.33300018310547,,293.5917,4468b4a9-color_aug_2.png,0.0
364.2090148925781,195.77000427246094,342.5419921875,174.5489959716797,43.33300018310547,42.441001892089844,,110.3917,4468b4a9-color_aug_2.png,0.0
413.44000244140625,214.73199462890625,380.927001953125,187.92300415039062,65.0260009765625,53.61800003051758,,62.0917,4468b4a9-color_aug_2.png,0.0
441.2179870605469,164.4459991455078,409.260009765625,137.07200622558594,63.91600036621094,54.749000549316406,,332.8917,4468b4a9-color_aug_2.png,0.0
491.4599914550781,183.81199645996094,459.6719970703125,158.1699981689453,63.57400131225586,51.28499984741211,,60.8917,4468b4a9-color_aug_2.png,0.0
463.1910095214844,232.85899353027344,439.0639953613281,210.10499572753906,48.255001068115234,45.507999420166016,,127.0917,4468b4a9-color_aug_2.png,0.0
373.9590148925781,98.83200073242188,357.30499267578125,74.18800354003906,33.30799865722656,49.28900146484375,,274.8282,4468b4a9-color_aug_3.png,0.0
365.4079895019531,171.75399780273438,348.52801513671875,147.552001953125,33.75899887084961,48.40599822998047,,91.7867,4468b4a9-color_aug_3.png,0.0
421.0039978027344,176.36900329589844,393.31298828125,148.93099975585938,55.38199996948242,54.87699890136719,,44.6072,4468b4a9-color_aug_3.png,0.0
428.8710021972656,104.60399627685547,402.13800048828125,75.33699798583984,53.46699905395508,58.53499984741211,,312.1748,4468b4a9-color_aug_3.png,0.0
484.5480041503906,110.14800262451172,457.59100341796875,84.03700256347656,53.91400146484375,52.222999572753906,,44.3946,4468b4a9-color_aug_3.png,0.0
475.7049865722656,179.8249969482422,457.0409851074219,154.9550018310547,37.327999114990234,49.7400016784668,,107.6509,4468b4a9-color_aug_3.png,0.0
345.7449951171875,120.99299621582031,331.95599365234375,101.19100189208984,27.577999114990234,39.604000091552734,,272.135,4468b4a9-color_aug_4.png,0.0
341.33599853515625,182.3800048828125,327.3210144042969,162.69500732421875,28.0310001373291,39.36800003051758,,88.9207,4468b4a9-color_aug_4.png,0.0
391.6549987792969,183.61199951171875,367.5799865722656,161.39100646972656,48.14899826049805,44.44200134277344,,39.4763,4468b4a9-color_aug_4.png,0.0
395.4159851074219,122.45500183105469,372.3160095214844,99.01100158691406,46.198001861572266,46.887001037597656,,310.8055,4468b4a9-color_aug_4.png,0.0
447.0060119628906,123.63899993896484,422.99798583984375,102.60900115966797,48.016998291015625,42.060001373291016,,38.1655,4468b4a9-color_aug_4.png,0.0
442.2300109863281,183.8300018310547,425.9590148925781,163.11900329589844,32.54100036621094,41.42100143432617,,105.7164,4468b4a9-color_aug_4.png,0.0
318.2909851074219,149.406005859375,298.2980041503906,130.12600708007812,39.98500061035156,38.56100082397461,,245.6547,4468b4a9-color_aug_5.png,0.0
341.37799072265625,196.13800048828125,321.17999267578125,176.80299377441406,40.395999908447266,38.67100143432617,,62.4547,4468b4a9-color_aug_5.png,0.0
386.8599853515625,179.79600524902344,356.7919921875,155.1959991455078,60.1349983215332,49.20100021362305,,14.1547,4468b4a9-color_aug_5.png,0.0
363.27899169921875,133.55499267578125,333.67498779296875,108.47699737548828,59.207000732421875,50.15599822998047,,284.9547,4468b4a9-color_aug_5.png,0.0
409.70599365234375,116.88600158691406,380.3370056152344,93.33200073242188,58.737998962402344,47.106998443603516,,12.9547,4468b4a9-color_aug_5.png,0.0
431.9859924316406,162.65199279785156,409.5350036621094,141.88900756835938,44.9010009765625,41.5260009765625,,79.1547,4468b4a9-color_aug_5.png,0.0
345.010009765625,55.10100173950195,319.29400634765625,26.812999725341797,51.430999755859375,56.57400131225586,,246.8,fc1715f8-color_aug_1.png,0.0
342.5889892578125,165.87899780273438,326.9580078125,142.3820037841797,31.261999130249023,46.99399948120117,,87.5,fc1715f8-color_aug_1.png,0.0
403.9540100097656,167.29100036621094,375.26300048828125,140.06199645996094,57.38100051879883,54.45600128173828,,37.9,fc1715f8-color_aug_1.png,0.0
464.91400146484375,167.29100036621094,446.5610046386719,141.5749969482422,36.70800018310547,51.430999755859375,,106.4,fc1715f8-color_aug_1.png,0.0
468.4440002441406,54.64699935913086,439.1990051269531,26.913999557495117,58.4900016784668,55.46500015258789,,39.2,fc1715f8-color_aug_1.png,0.0
406.9280090332031,56.007999420166016,382.22100830078125,38.310001373291016,49.41400146484375,35.39699935913086,,355.2,fc1715f8-color_aug_1.png,0.0
372.0220031738281,149.77200317382812,343.3840026855469,125.15899658203125,57.275001525878906,49.22600173950195,,272.0789,fc1715f8-color_aug_2.png,0.0
331.906005859375,216.51400756835938,312.3179931640625,197.7169952392578,39.176998138427734,37.59600067138672,,112.7789,fc1715f8-color_aug_2.png,0.0
376.3919982910156,235.01499938964844,345.94000244140625,210.19200134277344,60.90299987792969,49.64799880981445,,63.1789,fc1715f8-color_aug_2.png,0.0
421.07000732421875,252.54100036621094,398.7179870605469,231.61000061035156,44.70399856567383,41.86199951171875,,131.6789,fc1715f8-color_aug_2.png,0.0
462.6449890136719,184.98199462890625,431.61199951171875,159.69200134277344,62.064998626708984,50.58000183105469,,64.4789,fc1715f8-color_aug_2.png,0.0
417.0880126953125,168.12600708007812,392.8550109863281,150.2480010986328,48.46699905395508,35.75400161743164,,20.4789,fc1715f8-color_aug_2.png,0.0
355.79998779296875,29.649999618530273,330.29998779296875,1.600000023841858,51.0,56.099998474121094,,246.8,fc1715f8-color_aug_3.png,0.0
353.3999938964844,139.5,337.8999938964844,116.19999694824219,31.0,46.599998474121094,,87.5,fc1715f8-color_aug_3.png,0.0
414.25,140.89999389648438,385.79998779296875,113.9000015258789,56.900001525878906,54.0,,37.9,fc1715f8-color_aug_3.png,0.0
474.70001220703125,140.89999389648438,456.5,115.4000015258789,36.400001525878906,51.0,,106.4,fc1715f8-color_aug_3.png,0.0
478.20001220703125,29.200000762939453,449.20001220703125,1.7000000476837158,58.0,55.0,,39.2,fc1715f8-color_aug_3.png,0.0
417.20001220703125,30.549999237060547,392.70001220703125,13.0,49.0,35.099998474121094,,355.2,fc1715f8-color_aug_3.png,0.0
359.322998046875,19.450000762939453,331.22900390625,0.0,56.18899917602539,38.900001525878906,,246.8,fc1715f8-color_aug_4.png,0.0
356.6789855957031,129.02200317382812,339.60198974609375,103.35199737548828,34.15399932861328,51.340999603271484,,87.5,fc1715f8-color_aug_4.png,0.0
423.7200012207031,130.56500244140625,392.375,100.81800079345703,62.68899917602539,59.49399948120117,,37.9,fc1715f8-color_aug_4.png,0.0
490.32000732421875,130.56500244140625,470.26800537109375,102.47100067138672,40.10300064086914,56.18899917602539,,106.4,fc1715f8-color_aug_4.png,0.0
494.1759948730469,18.89900016784668,462.2250061035156,0.0,63.9010009765625,37.79899978637695,,39.2,fc1715f8-color_aug_4.png,0.0
